tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand11_reducedp4_distfullpre_ga0p1_rseed0,20,12,5,5,0,11,12,4,8,5,5,1;2;6;7;8;9;10;11,full_preactivation,1.0,,True,0.1,457949.8065770964,21261.567045963475,2.1538854854258664,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.125058,1.3273,0.0076,5,0.107600,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand11_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand9_reducedp3_distfullpre_ga0p1_rseed0,20,12,6,6,0,9,12,3,9,5,5,1;2;3;4;5;6;7;10;11,full_preactivation,1.0,,True,0.1,7898.0515813237125,85.85308411645518,9.199496631490058,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.222157,1.2909,0.0085,5,0.145665,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand9_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand8_reducedp4_distfullpre_ga0p1_rseed0,20,12,5,5,0,8,12,4,8,5,5,0;2;5;6;7;8;9;11,full_preactivation,1.0,,True,0.1,469792.15829981666,16524.712962711335,2.842967132681343,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.126727,1.2412,0.0054,5,0.107354,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand8_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand9_reducedp4_distfullpre_ga0p1_rseed0,20,12,5,5,0,9,12,4,8,5,5,0;2;5;6;7;8;10;11,full_preactivation,1.0,,True,0.1,871.2724239402679,21.674389362588396,4.0198245466795415,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.093085,1.2430,0.0106,5,0.073219,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand9_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0,20,12,6,6,0,7,12,3,9,5,5,0;1;3;4;5;7;9;10;11,full_preactivation,1.0,,True,0.1,6796.700688569418,89.48395727002473,7.59544045203519,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.190676,1.5170,0.0079,3,0.127699,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand6_reducedp4_distfullpre_ga0p1_rseed0,20,12,5,5,0,6,12,4,8,5,5,0;2;4;5;6;7;8;9,full_preactivation,1.0,,True,0.1,541320531.9859933,27927767.75775565,1.9382878598869275,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.129044,1.3706,0.0062,5,0.108415,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed5_minsym5_cand6_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand10_reducedp3_distfullpre_ga0p1_rseed0,20,12,6,6,0,10,12,3,9,5,5,1;2;3;4;5;7;9;10;11,full_preactivation,1.0,,True,0.1,7225.773299879398,83.53179741939441,8.650326609878064,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.166368,1.4381,0.0144,4,0.106683,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand10_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand8_reducedp3_distfullpre_ga0p1_rseed0,20,12,6,6,0,8,12,3,9,5,5,0;1;3;4;6;7;9;10;11,full_preactivation,1.0,,True,0.1,6926.0764213044895,96.38641657912362,7.185739098017822,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.831503,6.6079,0.0471,1,1.375684,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand8_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed4_minsym5_cand8_reducedp3_distfullpre_ga0p1_rseed0,20,12,4,4,0,8,12,3,9,5,5,1;3;4;5;6;7;8;9;10,full_preactivation,1.0,,True,0.1,2830158.7466204083,56507.30465169968,5.008482998906019,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.194268,1.4490,0.0078,4,0.141529,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed4_minsym5_cand8_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed4_minsym5_cand6_reducedp3_distfullpre_ga0p1_rseed0,20,12,4,4,0,6,12,3,9,5,5,1;2;3;4;5;6;7;8;9,full_preactivation,1.0,,True,0.1,872478.6130192534,19814.35214055711,4.403265909630303,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.149541,1.2246,0.0073,5,0.112538,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed4_minsym5_cand6_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed14_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0,20,12,14,14,0,7,12,3,9,5,5,0;3;4;5;6;8;9;10;11,full_preactivation,1.0,,True,0.1,11593.049396621236,178.32421284583023,6.501107848233663,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.230446,1.5538,0.0081,5,0.157439,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed14_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand6_reducedp3_distfullpre_ga0p1_rseed0,20,12,9,9,0,6,12,3,9,5,5,0;1;2;3;5;8;9;10;11,full_preactivation,1.0,,True,0.1,313050.1182111261,8147.813111504215,3.8421367049904274,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.892976,2.9885,0.0115,5,0.714664,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand6_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0,20,12,9,9,0,7,12,3,9,5,5,0;1;2;3;7;8;9;10;11,full_preactivation,1.0,,True,0.1,34584591.28086356,793988.5296501456,4.355804900116446,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.543939,3.3700,0.0285,2,1.286474,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed4_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0,20,12,4,4,0,7,12,3,9,5,5,1;2;3;4;5;6;7;8;10,full_preactivation,1.0,,True,0.1,4126.475131127352,89.9700093209369,4.58650072648935,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.171505,1.4001,0.0097,5,0.129546,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed4_minsym5_cand7_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed12_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,12,12,0,0,12,3,9,5,5,0;1;3;4;5;6;8;10;11,symbol,1.0,1.0,True,0.1,3141.662771328266,12.67153395865297,24.79307384235577,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,2.169321,5.2288,0.0265,5,0.244042,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed12_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed11_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,11,11,0,0,12,3,9,5,5,0;1;2;3;4;5;6;8;11,symbol,1.0,1.0,True,0.1,3014.622426606689,6.618617465139448,45.54761538167727,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,15.198019,6.2647,0.0405,1,1.716236,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed11_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand2_reducedp3_distsym_ga0p1_rseed0,20,12,9,9,0,2,12,3,9,5,5,0;1;2;3;4;5;8;10;11,symbol,1.0,1.0,True,0.1,53702.148932794116,114.16284174022694,47.039954607113565,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,6.794224,5.6573,0.0296,3,0.420736,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand2_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed14_minsym5_cand6_reducedp3_distfullpre_ga0p1_rseed0,20,12,14,14,0,6,12,3,9,5,5,0;2;3;4;5;6;9;10;11,full_preactivation,1.0,,True,0.1,10412.075990766683,173.45579585720125,6.002725904494101,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.232282,1.4958,0.0103,5,0.164984,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed14_minsym5_cand6_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand11_reducedp3_distfullpre_ga0p1_rseed0,20,12,6,6,0,11,12,3,9,5,5,1;2;3;4;6;7;9;10;11,full_preactivation,1.0,,True,0.1,7562.222089934942,95.97627636715843,7.879261809455381,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.833499,5.6813,0.0564,1,1.355125,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed6_minsym5_cand11_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand11_reducedp3_distfullpre_ga0p1_rseed0,20,12,9,9,0,11,12,3,9,5,5,0;2;3;4;5;6;7;10;11,full_preactivation,1.0,,True,0.1,208046.54088929237,6572.059636017844,3.1656216226204594,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.022785,4.7677,0.0394,2,0.853958,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand11_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand8_reducedp3_distfullpre_ga0p1_rseed0,20,12,9,9,0,8,12,3,9,5,5,0;1;3;4;5;7;8;10;11,full_preactivation,1.0,,True,0.1,50013.92610063721,1771.701387272715,2.822932039220593,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.655985,3.3073,0.0173,3,0.484956,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand8_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed14_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,14,14,0,0,12,3,9,5,5,0;1;2;3;4;5;6;9;10,symbol,1.0,1.0,True,0.1,10418.719445066174,18.037291574100074,57.762105814300526,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,4.775988,5.6845,0.0244,5,0.160824,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed14_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand3_reducedp3_distsym_ga0p1_rseed0,20,12,9,9,0,3,12,3,9,5,5,0;1;2;3;4;7;8;10;11,symbol,1.0,1.0,True,0.1,541649.8144299507,155.0604126377291,349.3153443976801,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1888634240.000000,6.8369,0.0424,1,1888382464.000000,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand3_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed10_minsym5_cand2_reducedp3_distsym_ga0p1_rseed0,20,12,10,10,0,2,12,3,9,5,5,0;1;2;3;5;6;7;8;10,symbol,1.0,1.0,True,0.1,5427.942692678323,18.36348093423724,29.5583539532424,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,4.093433,4.0166,0.0219,5,0.281317,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed10_minsym5_cand2_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand9_reducedp3_distfullpre_ga0p1_rseed0,20,12,9,9,0,9,12,3,9,5,5,0;1;3;5;7;8;9;10;11,full_preactivation,1.0,,True,0.1,217871.53543315383,5265.699627067613,4.137561024430919,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.881444,3.3909,0.0146,2,0.616269,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand9_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand10_reducedp3_distfullpre_ga0p1_rseed0,20,12,9,9,0,10,12,3,9,5,5,0;2;3;4;5;6;7;8;11,full_preactivation,1.0,,True,0.1,262072.8241996869,8265.204863613484,3.170796471765984,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.181036,4.3970,0.0303,4,0.875598,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand10_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed13_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,13,13,0,0,12,3,9,5,5,0;1;2;3;4;5;8;9;10,symbol,1.0,1.0,True,0.1,105454245395.7785,85682.65056226376,123075.37722487605,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,35484.847656,7.9658,0.0970,3,3.375922,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed13_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed10_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,10,10,0,0,12,3,9,5,5,0;1;2;3;4;6;7;8;10,symbol,1.0,1.0,True,0.1,5263.5010271206365,5.606828074171189,93.87662609750625,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,13.766060,7.9838,0.0288,4,0.430150,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed10_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed21_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,21,21,0,0,12,3,9,5,5,0;1;2;3;4;5;6;7;10,symbol,1.0,1.0,True,0.1,528496310759.16846,263225.50959965866,200777.01115023458,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,139089.281250,8.6895,0.1663,2,5582.376465,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed21_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed25_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,25,25,0,0,12,3,9,5,5,0;1;2;3;4;6;7;8;10,symbol,1.0,1.0,True,0.1,845691.6155478898,439.05194521343725,192.61766740078332,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,53.207901,9.1382,0.3051,1,3.524212,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed25_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0,20,12,9,9,0,1,12,3,9,5,5,0;1;2;3;4;5;7;10;11,symbol,1.0,1.0,True,0.1,47148.585543470974,80.99698512035516,58.210296930695996,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,10.077340,5.6706,0.0377,5,0.646742,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed9_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed11_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0,20,12,11,11,0,1,12,3,9,5,5,0;1;2;3;4;5;7;8;11,symbol,1.0,1.0,True,0.1,4209.387048980529,25.033030319242442,16.815331565130894,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,4.977367,6.0539,0.0276,1,1.062617,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed11_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed13_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0,20,12,13,13,0,1,12,3,9,5,5,0;1;2;3;4;5;9;10;11,symbol,1.0,1.0,True,0.1,9.528989413899581e+18,4165050021.616093,228784513.13778484,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,98271744.000000,7.4373,0.1136,2,13.580719,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed13_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed16_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,16,16,0,0,12,3,9,5,5,0;1;3;4;6;7;9;10;11,symbol,1.0,1.0,True,0.1,43940.04620502805,62.504041655514015,70.29952790445034,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,24.524387,8.1258,0.1627,1,2.428147,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed16_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed24_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,24,24,0,0,12,3,9,5,5,0;1;2;3;4;5;7;9;10,symbol,1.0,1.0,True,0.1,498621804189439.9,28464121.24157203,1751755.4817789337,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,571132.500000,8.6393,0.3021,1,198.038132,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed24_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed26_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,26,26,0,0,12,3,9,5,5,0;2;3;4;5;6;7;9;10,symbol,1.0,1.0,True,0.1,194708.03541713423,143.46047368125514,135.72242612954224,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,16.931892,5.9623,0.0326,5,0.368676,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed26_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed8_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0,20,12,8,8,0,1,12,3,9,5,5,0;2;3;5;6;7;8;9;10,symbol,1.0,1.0,True,0.1,3247484623520.388,5753779.667762053,56440.89296146971,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,13251.356445,7.2874,0.0377,3,1.876956,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed8_minsym5_cand1_reducedp3_distsym_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed22_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0,20,12,22,22,0,0,12,3,9,5,5,0;1;2;3;4;5;6;7;9,symbol,1.0,1.0,True,0.1,77462.75151322731,155.14021296758125,49.930801325774745,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,35037789281046559226255722414080.000000,5.8642,0.0281,3,35037789281046559226255722414080.000000,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p12_seed22_minsym5_cand0_reducedp3_distsym_ga0p1_rseed0.pth
