E_stsp,M,P,P_effective,P_original,Q_vis,alpha,auto_lambda_enabled,batch_episodes,best_DH,best_Dstsp,candidate_id,ckpt,deleted_set_str,distill_auto_lambda,distill_grad_ratio_alpha,distill_lambda,distill_lambda_effective,distill_mode,final_loss,final_target_fp_residual,final_traj_loss,final_vis_fps,fp_count_weight,fp_hidden_lr_mult,grad_norm_aux_initial,grad_norm_out_initial,guidance,input_sigma,lambda_formula,lambda_target_fp_residual,lr_end,lr_fixed,lr_start,max_bridge_len,minimal_num_clusters,n_interleave,n_posttransient_symbols,num_clusters,num_deleted,num_epochs,r_anchor,r_bridge,r_local,r_long,retrain_seed,run_status,seed,segment_len,source_seed,state_sigma,symbol_margin,sync_interval,sync_scope,tag,target_fp_count,target_fp_residual_ramp_epochs,teacher,weighting_scheme
1.448128,20,10,3,10,5,0.1,True,16,0.0091,1.4481,11,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,1;3;4;5;6;7;8,True,0.1,1.0,2.7849045359144466,retained_preactivation,0.042342,nan,0.021997,5,5.0,1.0,195.82791196853688,5453.62040299836,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.337951,20,10,3,10,5,0.1,True,16,0.0113,1.3380,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;3;4;5;6;9,True,0.1,1.0,2.975685650813034,retained_preactivation,0.043151,nan,0.023897,5,5.0,1.0,6396.8294172777505,190349.53507692105,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.054747,20,10,3,10,5,0.1,True,16,0.0058,1.0547,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;3;5;6;7;9,True,0.1,1.0,2.359580744208634,retained_preactivation,0.051674,nan,0.036041,5,5.0,1.0,3508.6272611681766,82788.89324057908,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.334552,20,10,3,10,5,0.1,True,16,0.0113,1.2101,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;4;5;6;7;9,True,0.1,1.0,2.6468218913217907,retained_preactivation,0.072605,nan,0.038601,4,5.0,1.0,32.533530324850226,861.1046026579755,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.273232,20,10,3,10,5,0.1,True,16,0.0083,2.2732,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;3;4;5;6;8;9,True,0.1,1.0,44.024057321460496,retained_preactivation,0.265631,nan,0.058245,4,5.0,1.0,9.052888587864455,3985.448861169843,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.233603,20,10,3,10,5,0.1,True,16,0.0053,1.0785,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,8.423162784917453,retained_preactivation,0.092769,nan,0.038930,5,5.0,1.0,37.86746528638504,3189.6382435944047,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.325634,20,10,3,10,5,0.1,True,16,0.0081,1.3256,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;4;5;6;7;8;9,True,0.1,1.0,2.1478421980026026,retained_preactivation,0.060186,nan,0.033431,5,5.0,1.0,154.52539130387984,3318.9615610533965,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.204951,20,10,3,10,5,0.1,True,16,0.0079,1.2050,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,1;3;4;5;6;7;9,True,0.1,1.0,1.0089876969875866,retained_preactivation,0.029195,nan,0.020583,5,5.0,1.0,6060.697840389339,61151.69556112079,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.913551,20,10,3,10,5,0.1,True,16,0.0084,1.7811,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,3;4;5;6;7;8;9,True,0.1,1.0,21.413881862023025,retained_preactivation,0.149355,nan,0.037155,3,5.0,1.0,19.180125928789572,4107.2095073784585,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.209192,20,10,3,10,5,0.1,True,16,0.0116,1.2092,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;3;5;7;8,True,0.1,1.0,2.2782797524620957,retained_preactivation,0.025812,nan,0.013783,5,5.0,1.0,179270.87032616313,4084291.9407035536,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.077076,20,10,3,10,5,0.1,True,16,0.0185,2.0771,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;5;7;8;9,True,0.1,1.0,22.13599645151618,retained_preactivation,0.232401,nan,0.066442,5,5.0,1.0,24789.171098485727,5487330.034721076,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.259645,20,10,3,10,5,0.1,True,16,0.0087,1.2596,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;3;5;7;8;9,True,0.1,1.0,5.047797007919448,retained_preactivation,0.032145,nan,0.013267,5,5.0,1.0,72431.04181564697,3656171.961575112,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.181123,20,10,3,10,5,0.1,True,16,0.0034,1.1811,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;3;5;6;7;8,True,0.1,1.0,0.9084749101289172,retained_preactivation,0.022767,nan,0.017346,5,5.0,1.0,3123373.2666692273,28375062.47736389,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.566441,20,10,3,10,5,0.1,True,16,0.0087,1.5664,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,22.24423569887974,retained_preactivation,0.211187,nan,0.024029,5,5.0,1.0,19768.482491076546,4397347.83940684,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.199605,20,10,3,10,5,0.1,True,16,0.0150,1.1996,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,5.071550209942137,retained_preactivation,0.029422,nan,0.017027,5,5.0,1.0,41316.5155567359,2095387.8314584151,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.419299,20,10,3,10,5,0.1,True,16,0.0103,1.4193,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,1;2;3;5;7;8;9,True,0.1,1.0,2.7082308383701497,retained_preactivation,0.020830,nan,0.010076,5,5.0,1.0,12.302087263235336,333.16892102617277,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.248558,20,10,3,10,5,0.1,True,16,0.0114,1.2486,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand7_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,2;3;5;6;7;8;9,True,0.1,1.0,2.5863892167475115,retained_preactivation,0.028193,nan,0.016495,3,5.0,1.0,12.092310837075875,312.75422354574704,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand7_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.434202,20,10,3,10,3,0.1,True,16,0.0093,2.4342,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;5;6;7;8,True,0.1,1.0,4.00303038312554,retained_preactivation,0.500278,nan,0.356720,1,5.0,1.0,141.30387577429676,5656.437079779108,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.238193,20,10,3,10,5,0.1,True,16,0.0069,1.2382,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;5;6;7;9,True,0.1,1.0,5.507283515572771,retained_preactivation,0.032204,nan,0.010122,4,5.0,1.0,108.17260865366728,5957.372244748518,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.278434,20,10,3,10,5,0.1,True,16,0.0111,1.2784,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;5;6;8;9,True,0.1,1.0,6.199611286618343,retained_preactivation,0.029921,nan,0.009369,5,5.0,1.0,91.67399163774779,5683.431132467429,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.337353,20,10,3,10,3,0.1,True,16,0.0072,2.3374,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;5;6;7;8;9,True,0.1,1.0,3.124611123501359,retained_preactivation,0.485501,nan,0.367336,3,5.0,1.0,160.70969807595327,5021.553102626716,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
4.768783,20,10,3,10,4,0.1,True,16,0.0092,2.7687,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,3.27378140261442,retained_preactivation,0.538899,nan,0.391315,3,5.0,1.0,156.90477688327104,5136.719405418209,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.284846,20,10,3,10,5,0.1,True,16,0.0053,1.2848,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;3;5;6;7;8,True,0.1,1.0,3.346110340986075,retained_preactivation,0.044023,nan,0.029354,5,5.0,1.0,126.23685983695151,4224.024621140365,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.319106,20,10,3,10,5,0.1,True,16,0.0076,1.2307,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;3;5;6;7;9,True,0.1,1.0,4.191086413612236,retained_preactivation,0.044769,nan,0.015864,5,5.0,1.0,459.46273835270944,19256.480402711186,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.220783,20,10,3,10,5,0.1,True,16,0.0075,1.2208,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;3;5;6;8;9,True,0.1,1.0,1.7737761889499082,retained_preactivation,0.068527,nan,0.041197,5,5.0,1.0,2572.922290184475,45637.8829434769,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.250899,20,10,3,10,5,0.1,True,16,0.0055,1.2509,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;3;5;7;8;9,True,0.1,1.0,4.469636964710673,retained_preactivation,1389487711733271232512.000000,nan,16091769387408687104.000000,5,5.0,1.0,431.76276354541625,19298.228079282304,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.226528,20,10,3,10,5,0.1,True,16,0.0115,1.2265,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,3.3150908254303673,retained_preactivation,0.043109,nan,0.028341,5,5.0,1.0,68.41508265840399,2268.022128419386,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.409344,20,10,3,10,5,0.1,True,16,0.0117,1.4093,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,5.153996447817291,retained_preactivation,0.081021,nan,0.039031,4,5.0,1.0,317.73448449408,16376.024044315518,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.265123,20,10,3,10,5,0.1,True,16,0.0082,1.2651,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand6_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,2;3;5;6;7;8;9,True,0.1,1.0,6.250721194390788,retained_preactivation,0.072313,nan,0.040829,5,5.0,1.0,288.34927476977276,18023.90923190638,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand6_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.221620,20,10,3,10,5,0.1,True,16,0.0138,1.2216,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;3;4;5;8,True,0.1,1.0,1.966664612139841,retained_preactivation,0.050681,nan,0.021863,5,5.0,1.0,192.02797844802703,3776.5462975448877,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,16,200,16,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.255507,20,10,3,10,5,0.1,True,16,0.0166,1.2555,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;3;4;7;8,True,0.1,1.0,1.4410805873930719,retained_preactivation,0.029117,nan,0.012884,5,5.0,1.0,146.30828707959117,2108.4203228513284,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,16,200,16,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.089897,20,10,3,10,5,0.1,True,16,0.0152,1.9085,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;3;4;6;8,True,0.1,1.0,18.136621090023556,retained_preactivation,0.217151,nan,0.046842,4,5.0,1.0,15.558615724479601,2821.8071808018703,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.352408,20,10,3,10,5,0.1,True,16,0.0170,1.2970,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;1;2;3;4;8;9,True,0.1,1.0,3.106373369099728,retained_preactivation,0.052317,nan,0.023436,3,5.0,1.0,100.2758461984268,3114.942181947363,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand1_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.068698,20,10,3,10,5,0.1,True,16,0.0075,1.0687,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0.pth,0;2;3;4;6;7;8,True,0.1,1.0,5.319665578735791,retained_preactivation,0.051050,nan,0.017582,5,5.0,1.0,53.20899537983267,2830.5406120121293,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,128,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_retained_sync_readout_ga0p1_v1_rseed0,5,200,parent_free_run,default
