tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,weighting_scheme,lambda_formula,alpha,auto_lambda_enabled,sync_scope,sync_interval,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt,condition,is_baseline,run_status,Q_vis,n_posttransient_symbols,E_stsp
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,9,9,0,2,10,3,7,5,5,0;2;3;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.017244,1.2202,0.0138,5,0.009184,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.220182
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,9,9,0,3,10,3,7,5,5,1;2;3;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.110228,1.0835,0.0081,5,0.024882,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.083499
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,0,10,3,7,5,5,0;1;2;4;5;6;7,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.029542,1.1091,0.0082,5,0.021152,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.109127
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,1,10,3,7,5,5,0;1;2;4;5;6;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.036591,1.1311,0.0069,4,0.019619,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.131094
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,2,10,3,7,5,5,0;1;2;4;5;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.035851,1.1187,0.0071,4,0.021129,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.270167
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,3,10,3,7,5,5,0;1;2;4;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.024076,1.0173,0.0069,5,0.018590,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.017268
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,4,10,3,7,5,5,0;1;2;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.022923,1.1692,0.0084,4,0.018320,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.197860
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,5,10,3,7,5,5,0;1;3;4;5;6;7,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.026241,1.0434,0.0076,5,0.018961,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.043354
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand6_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,6,10,3,7,5,5,0;1;3;4;5;6;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.034175,1.1485,0.0129,4,0.017683,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand6_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.148457
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,7,10,3,7,5,5,0;1;3;4;5;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.037154,1.1647,0.0061,4,0.022786,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.164653
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,8,10,3,7,5,5,0;1;3;4;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.021922,1.0654,0.0115,5,0.016997,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.065363
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand9_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,9,10,3,7,5,5,0;1;3;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.020412,1.1502,0.0107,4,0.016628,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand9_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.150249
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand10_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,10,10,3,7,5,5,1;2;4;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.028652,1.1905,0.0064,4,0.018511,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand10_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.190530
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,10,10,0,11,10,3,7,5,5,1;3;4;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.027344,1.1959,0.0131,5,0.018183,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.195872
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,0,10,3,7,5,5,0;1;3;4;5;6;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.031481,1.1024,0.0108,5,0.023279,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.102396
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,1,10,3,7,5,5,0;1;3;5;6;7;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.036146,1.0938,0.0090,4,0.028933,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.093793
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,2,10,3,7,5,5,0;1;4;5;6;7;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.045924,1.3574,0.0139,1,0.031264,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.357450
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,3,10,3,7,5,5,0;3;4;5;6;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.024342,1.1651,0.0048,5,0.015731,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.165144
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,4,10,3,7,5,5,0;3;5;6;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.029622,1.1791,0.0082,4,0.022167,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.179104
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,5,10,3,7,5,5,0;4;5;6;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.041488,1.1284,0.0071,3,0.027249,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.221086
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,6,10,3,7,5,5,1;3;4;5;6;7;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.029004,1.2172,0.0056,3,0.020279,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.217230
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,11,11,0,7,10,3,7,5,5,3;4;5;6;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.026178,1.2659,0.0043,5,0.017155,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.265928
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,0,10,3,7,5,5,0;1;2;3;5;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.020040,1.1456,0.0085,4,0.013856,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.145620
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,1,10,3,7,5,5,0;1;2;5;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.024338,1.2009,0.0144,6,0.011991,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.342937
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,2,10,3,7,5,5,0;1;3;5;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.018145,1.2057,0.0067,5,0.011996,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand2_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.205675
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,3,10,3,7,5,5,0;2;3;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.023242,1.1692,0.0070,5,0.017697,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.169174
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,4,10,3,7,5,5,0;2;5;6;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.027356,1.2024,0.0061,5,0.016263,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.202432
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,5,10,3,7,5,5,0;3;5;6;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.016540,1.1520,0.0081,5,0.013378,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.151994
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,6,10,3,7,5,5,1;2;3;5;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.021002,1.1769,0.0088,5,0.014637,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.176919
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand7_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,13,13,0,7,10,3,7,5,5,2;3;5;6;7;8;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.020103,1.1456,0.0124,4,0.014482,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand7_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.145640
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,14,14,0,0,10,3,7,5,5,0;1;2;5;6;7;8,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.373156,2.6666,0.0104,1,0.333612,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,3,4,2.666569
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0,20,10,14,14,0,1,10,3,7,5,5,0;1;2;5;6;7;9,retained_preactivation,1.0,,False,0.1,,,1.0,coord_equal_fixed,P_eff / N,0.1,False,readout_retained,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.014702,1.1624,0.0094,4,0.009527,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_retained_coordeq_fixed_syncrr_v1_rseed0.pth,retained_coordeq_fixed_syncrr_v1,False,completed,5,5,1.162410
